date,strategy,mode,selected_assets,top_score
2026-06-02,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.6577
2026-06-02,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.6596
2026-06-02,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.6591
2026-06-02,faa,offensive,DBC:0.3333|SHY:0.3333|SPY:0.3333,0.8257
2026-06-02,eaa,offensive,DBC:0.3295|EEM:0.3274|SPY:0.3431,0.8257
2026-06-02,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,3.0798
2026-06-03,daa,offensive,EEM:0.5000|QQQ:0.5000,3.0117
2026-06-03,vaa,offensive,EEM:1.0000,2.9630
2026-06-03,paa,offensive,QQQ:0.8333|SHY:0.1667,3.0185
2026-06-03,baa_g12,offensive,QQQ:1.0000,3.0118
2026-06-03,baa_g4,offensive,EEM:1.0000,2.9678
2026-06-03,gem,offensive,SPY:1.0000,0.2890
2026-06-03,haa,offensive,EEM:1.0000,2.9772
2026-06-03,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.5663
2026-06-03,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.5693
2026-06-03,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.5679
2026-06-03,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.5674
2026-06-03,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.5598
2026-06-03,faa,offensive,DBC:0.3333|EEM:0.3333|SPY:0.3333,0.7415
2026-06-03,eaa,offensive,DBC:0.3283|EEM:0.3190|SPY:0.3527,0.7412
2026-06-03,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,3.0098
2026-06-04,daa,offensive,EEM:0.5000|QQQ:0.5000,2.7636
2026-06-04,vaa,offensive,EEM:1.0000,2.6135
2026-06-04,paa,offensive,QQQ:0.8333|SHY:0.1667,2.7636
2026-06-04,baa_g12,offensive,QQQ:1.0000,2.7640
2026-06-04,baa_g4,offensive,EEM:1.0000,2.6198
2026-06-04,gem,offensive,SPY:1.0000,0.2856
2026-06-04,haa,offensive,EEM:1.0000,2.6120
2026-06-04,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.5443
2026-06-04,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.5451
2026-06-04,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.5446
2026-06-04,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.5448
2026-06-04,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.5562
2026-06-04,faa,offensive,DBC:0.3333|EEM:0.3333|SPY:0.3333,0.6569
2026-06-04,eaa,offensive,DBC:0.2794|EEM:0.3231|SPY:0.3975,0.6569
2026-06-04,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,2.7732
2026-06-05,daa,defensive,SHY:1.0000,1.7829
2026-06-05,vaa,defensive,SHY:1.0000,1.0656
2026-06-05,paa,offensive,QQQ:0.7500|SHY:0.2500,1.7737
2026-06-05,baa_g12,offensive,QQQ:1.0000,1.7796
2026-06-05,baa_g4,offensive,SPY:1.0000,1.0605
2026-06-05,gem,offensive,SPY:1.0000,0.2632
2026-06-05,haa,offensive,EEM:1.0000,1.0640
2026-06-05,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.0573
2026-06-05,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.0587
2026-06-05,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.0593
2026-06-05,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.0605
2026-06-05,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.0565
2026-06-05,faa,offensive,DBC:0.3333|SHY:0.3333|SPY:0.3333,0.2637
2026-06-05,eaa,offensive,DBC:0.3609|SPY:0.4049|VNQ:0.2342,0.2622
2026-06-05,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.7725
2026-06-08,daa,defensive,SHY:1.0000,1.8646
2026-06-08,vaa,defensive,SHY:1.0000,1.3230
2026-06-08,paa,offensive,QQQ:0.7500|SHY:0.2500,1.8504
2026-06-08,baa_g12,offensive,QQQ:1.0000,1.8454
2026-06-08,baa_g4,offensive,EEM:1.0000,1.3046
2026-06-08,gem,offensive,SPY:1.0000,0.2643
2026-06-08,haa,offensive,EEM:1.0000,1.2984
2026-06-08,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.9817
2026-06-08,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.1134
2026-06-08,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,0.9833
2026-06-08,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.1134
2026-06-08,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.1100
2026-06-08,faa,offensive,DBC:0.3333|EEM:0.3333|SPY:0.3333,0.3269
2026-06-08,eaa,offensive,DBC:0.4247|EEM:0.2179|SPY:0.3574,0.3277
2026-06-08,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.8431
2026-06-09,daa,defensive,SHY:1.0000,0.9958
2026-06-09,vaa,defensive,SHY:1.0000,0.8151
2026-06-09,paa,offensive,IWM:0.7500|SHY:0.2500,1.0153
2026-06-09,baa_g12,offensive,IWM:1.0000,1.0075
2026-06-09,baa_g4,offensive,EEM:1.0000,0.8439
2026-06-09,gem,offensive,SPY:1.0000,0.2352
2026-06-09,haa,offensive,EEM:1.0000,0.8333
2026-06-09,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.6049
2026-06-09,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.6864
2026-06-09,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,0.9273
2026-06-09,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,0.6864
2026-06-09,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,0.6864
2026-06-09,faa,offensive,DBC:0.3333|EEM:0.3333|VNQ:0.3333,0.2087
2026-06-09,eaa,offensive,DBC:0.3376|SPY:0.2938|VNQ:0.3686,0.2098
2026-06-09,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.0278
2026-06-10,daa,offensive,IWM:0.5000|QQQ:0.5000,1.0922
2026-06-10,vaa,offensive,EEM:1.0000,0.8055
2026-06-10,paa,offensive,IWM:0.8333|SHY:0.1667,1.0915
2026-06-10,baa_g12,offensive,IWM:1.0000,1.0893
2026-06-10,baa_g4,offensive,EEM:1.0000,0.8192
2026-06-10,gem,offensive,SPY:1.0000,0.2331
2026-06-10,haa,offensive,EEM:1.0000,0.8267
2026-06-10,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.5855
2026-06-10,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.5879
2026-06-10,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.0562
2026-06-10,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,0.8194
2026-06-10,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,0.8164
2026-06-10,faa,offensive,DBC:0.3333|SPY:0.3333|VNQ:0.3333,0.2041
2026-06-10,eaa,offensive,DBC:0.2608|SPY:0.2737|VNQ:0.4655,0.2044
2026-06-10,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.0203
2026-06-11,daa,offensive,EEM:0.5000|IWM:0.5000,1.7962
2026-06-11,vaa,offensive,EEM:1.0000,1.7745
2026-06-11,paa,offensive,EEM:0.9167|SHY:0.0833,1.7776
2026-06-11,baa_g12,offensive,EEM:1.0000,1.7888
2026-06-11,baa_g4,offensive,EEM:1.0000,1.7931
2026-06-11,gem,offensive,SPY:1.0000,0.2323
2026-06-11,haa,offensive,EEM:1.0000,1.7900
2026-06-11,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.7645
2026-06-11,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.7615
2026-06-11,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.3347
2026-06-11,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,0.8198
2026-06-11,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,0.8475
2026-06-11,faa,offensive,AGG:0.3333|EEM:0.3333|VNQ:0.3333,0.4475
2026-06-11,eaa,offensive,EEM:0.3187|SPY:0.2943|VNQ:0.3870,0.4475
2026-06-11,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.4230
2026-06-12,daa,offensive,EEM:0.5000|IWM:0.5000,1.9712
2026-06-12,vaa,offensive,EEM:1.0000,1.8888
2026-06-12,paa,offensive,IWM:0.8333|SHY:0.1667,1.9705
2026-06-12,baa_g12,offensive,IWM:1.0000,1.9733
2026-06-12,baa_g4,offensive,EEM:1.0000,1.8888
2026-06-12,gem,offensive,SPY:1.0000,0.2475
2026-06-12,haa,offensive,EEM:1.0000,1.8857
2026-06-12,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.8974
2026-06-12,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.9006
2026-06-12,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.6486
2026-06-12,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.0190
2026-06-12,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.0210
2026-06-12,faa,offensive,AGG:0.3333|EEM:0.3333|VNQ:0.3333,0.4745
2026-06-12,eaa,offensive,EEM:0.2879|SPY:0.2979|VNQ:0.4142,0.4749
2026-06-12,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.6939
2026-06-15,daa,offensive,EEM:0.5000|QQQ:0.5000,2.3684
2026-06-15,vaa,offensive,EEM:1.0000,2.3638
2026-06-15,paa,offensive,EEM:0.8333|SHY:0.1667,2.3638
2026-06-15,baa_g12,offensive,EEM:1.0000,2.3546
2026-06-15,baa_g4,offensive,EEM:1.0000,2.3546
2026-06-15,gem,offensive,SPY:1.0000,0.2646
2026-06-15,haa,offensive,EEM:1.0000,2.3561
2026-06-15,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.1008
2026-06-15,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.1039
2026-06-15,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.5571
2026-06-15,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.1053
2026-06-15,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.1896
2026-06-15,faa,offensive,AGG:0.3333|EEM:0.3333|SPY:0.3333,0.5906
2026-06-15,eaa,offensive,EEM:0.3277|SPY:0.3327|VNQ:0.3396,0.5906
2026-06-15,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,2.1369
2026-06-16,daa,offensive,EEM:0.5000|IWM:0.5000,2.5398
2026-06-16,vaa,offensive,EEM:1.0000,2.5367
2026-06-16,paa,offensive,EEM:0.8333|IEF:0.1667,2.5414
2026-06-16,baa_g12,offensive,EEM:1.0000,2.5398
2026-06-16,baa_g4,offensive,EEM:1.0000,2.5387
2026-06-16,gem,offensive,SPY:1.0000,0.2731
2026-06-16,haa,offensive,EEM:1.0000,2.5398
2026-06-16,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.1853
2026-06-16,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.1834
2026-06-16,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.7163
2026-06-16,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,1.2964
2026-06-16,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,1.2972
2026-06-16,faa,offensive,AGG:0.3333|EEM:0.3333|SPY:0.3333,0.6404
2026-06-16,eaa,offensive,EEM:0.3138|SPY:0.3166|VNQ:0.3696,0.6420
2026-06-16,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,2.0925
2026-06-17,daa,offensive,EEM:0.5000|IWM:0.5000,2.8996
2026-06-17,vaa,offensive,EEM:1.0000,2.8949
2026-06-17,paa,offensive,EEM:0.8333|IEF:0.1667,2.8823
2026-06-17,baa_g12,offensive,EEM:1.0000,2.8288
2026-06-17,baa_g4,offensive,EEM:1.0000,2.8194
2026-06-17,gem,offensive,SPY:1.0000,0.2524
2026-06-17,haa,offensive,EEM:1.0000,2.8131
2026-06-17,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.0811
2026-06-17,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.0752
2026-06-17,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.4960
2026-06-17,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.2548
2026-06-17,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.2403
2026-06-17,faa,offensive,AGG:0.3333|EEM:0.3333|SPY:0.3333,0.6777
2026-06-17,eaa,offensive,EEM:0.3937|SPY:0.3313|VNQ:0.2750,0.6828
2026-06-17,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.9996
2026-06-19,daa,offensive,EEM:0.5000|IWM:0.5000,3.4626
2026-06-19,vaa,offensive,EEM:1.0000,3.4626
2026-06-19,paa,offensive,EEM:0.8333|IEF:0.1667,3.4626
2026-06-19,baa_g12,offensive,EEM:1.0000,3.4626
2026-06-19,baa_g4,offensive,EEM:1.0000,3.4626
2026-06-19,gem,offensive,SPY:1.0000,0.2673
2026-06-19,haa,offensive,EEM:1.0000,3.4626
2026-06-19,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.2808
2026-06-19,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.2808
2026-06-19,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.6217
2026-06-19,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.3598
2026-06-19,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.3925
2026-06-19,faa,offensive,AGG:0.3333|EEM:0.3333|SPY:0.3333,0.8657
2026-06-19,eaa,offensive,EEM:0.4246|EFA:0.2405|SPY:0.3348,0.8657
2026-06-19,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,2.5046
2026-06-22,daa,offensive,EEM:0.5000|IWM:0.5000,3.5159
2026-06-22,vaa,offensive,EEM:1.0000,3.5143
2026-06-22,paa,offensive,EEM:0.8333|IEF:0.1667,3.5159
2026-06-22,baa_g12,offensive,EEM:1.0000,3.5159
2026-06-22,baa_g4,offensive,EEM:1.0000,3.5143
2026-06-22,gem,offensive,SPY:1.0000,0.2626
2026-06-22,haa,offensive,EEM:1.0000,3.5143
2026-06-22,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.1688
2026-06-22,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.1680
2026-06-22,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.5173
2026-06-22,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.3240
2026-06-22,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.3223
2026-06-22,faa,offensive,AGG:0.3333|EEM:0.3333|SPY:0.3333,0.8774
2026-06-22,eaa,offensive,EEM:0.4341|SPY:0.3073|VNQ:0.2586,0.8774
2026-06-22,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,2.3218
2026-06-23,daa,offensive,EEM:0.5000|IWM:0.5000,2.3344
2026-06-23,vaa,offensive,EEM:1.0000,2.1497
2026-06-23,paa,offensive,IEF:0.1667|IWM:0.8333,2.3290
2026-06-23,baa_g12,offensive,IWM:1.0000,2.3258
2026-06-23,baa_g4,offensive,EEM:1.0000,2.1435
2026-06-23,gem,offensive,SPY:1.0000,0.2548
2026-06-23,haa,offensive,EEM:1.0000,2.1403
2026-06-23,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.9173
2026-06-23,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.9201
2026-06-23,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.4596
2026-06-23,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,0.9678
2026-06-23,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.0250
2026-06-23,faa,offensive,EEM:0.3333|SPY:0.3333|VNQ:0.3333,0.5374
2026-06-23,eaa,offensive,EEM:0.3158|SPY:0.2927|VNQ:0.3916,0.5382
2026-06-23,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.7425
2026-06-24,daa,offensive,EEM:0.5000|IWM:0.5000,2.0969
2026-06-24,vaa,offensive,EEM:1.0000,1.9221
2026-06-24,paa,offensive,IEF:0.1667|IWM:0.8333,2.0947
2026-06-24,baa_g12,offensive,IWM:1.0000,2.0947
2026-06-24,baa_g4,offensive,EEM:1.0000,1.9221
2026-06-24,gem,offensive,SPY:1.0000,0.2346
2026-06-24,haa,offensive,EEM:1.0000,1.9158
2026-06-24,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.7247
2026-06-24,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.7260
2026-06-24,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.3388
2026-06-24,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,0.8882
2026-06-24,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,0.8872
2026-06-24,faa,offensive,EEM:0.3333|SPY:0.3333|VNQ:0.3333,0.4786
2026-06-24,eaa,offensive,EEM:0.2998|IEF:0.3086|VNQ:0.3915,0.4774
2026-06-24,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.3470
2026-06-25,daa,offensive,EEM:0.5000|IWM:0.5000,1.8776
2026-06-25,vaa,offensive,EEM:1.0000,1.7451
2026-06-25,paa,offensive,IEF:0.1667|IWM:0.8333,1.8846
2026-06-25,baa_g12,offensive,IWM:1.0000,1.8874
2026-06-25,baa_g4,offensive,EEM:1.0000,1.7497
2026-06-25,gem,offensive,SPY:1.0000,0.2220
2026-06-25,haa,offensive,EEM:1.0000,1.7436
2026-06-25,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.6008
2026-06-25,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.6037
2026-06-25,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.3207
2026-06-25,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,0.8410
2026-06-25,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,0.8450
2026-06-25,faa,offensive,AGG:0.3333|EEM:0.3333|VNQ:0.3333,0.4321
2026-06-25,eaa,offensive,EEM:0.3029|IEF:0.2767|VNQ:0.4204,0.4328
2026-06-25,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.5182
2026-06-26,daa,offensive,EEM:0.5000|IWM:0.5000,2.0081
2026-06-26,vaa,offensive,EEM:1.0000,1.7548
2026-06-26,paa,offensive,IEF:0.1667|IWM:0.8333,2.0004
2026-06-26,baa_g12,offensive,IWM:1.0000,2.0060
2026-06-26,baa_g4,offensive,EEM:1.0000,1.7625
2026-06-26,gem,offensive,SPY:1.0000,0.2235
2026-06-26,haa,offensive,EEM:1.0000,1.7548
2026-06-26,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.7153
2026-06-26,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.7127
2026-06-26,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.4661
2026-06-26,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,1.2002
2026-06-26,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,1.1982
2026-06-26,faa,offensive,AGG:0.3333|EEM:0.3333|VNQ:0.3333,0.4372
2026-06-26,eaa,offensive,EEM:0.2397|IEF:0.2872|VNQ:0.4731,0.4372
2026-06-26,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.5324
2026-06-29,daa,offensive,EEM:0.5000|IWM:0.5000,1.9449
2026-06-29,vaa,offensive,EEM:1.0000,1.6202
2026-06-29,paa,offensive,IEF:0.1667|IWM:0.8333,1.9439
2026-06-29,baa_g12,offensive,IWM:1.0000,1.9393
2026-06-29,baa_g4,offensive,EEM:1.0000,1.6171
2026-06-29,gem,offensive,SPY:1.0000,0.2235
2026-06-29,haa,offensive,EEM:1.0000,1.6202
2026-06-29,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.8645
2026-06-29,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.8640
2026-06-29,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.4901
2026-06-29,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,1.1469
2026-06-29,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,1.1442
2026-06-29,faa,offensive,AGG:0.3333|EEM:0.3333|VNQ:0.3333,0.4050
2026-06-29,eaa,offensive,IEF:0.2462|SPY:0.2770|VNQ:0.4769,0.4066
2026-06-29,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.6090
2026-06-30,daa,offensive,EEM:0.5000|IWM:0.5000,2.2806
2026-06-30,vaa,offensive,EEM:1.0000,2.0053
2026-06-30,paa,offensive,IEF:0.1667|IWM:0.8333,2.2813
2026-06-30,baa_g12,offensive,IWM:1.0000,2.2824
2026-06-30,baa_g4,offensive,EEM:1.0000,2.0068
2026-06-30,gem,offensive,SPY:1.0000,0.2277
2026-06-30,haa,offensive,EEM:1.0000,2.0037
2026-06-30,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,1.0161
2026-06-30,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,1.0164
2026-06-30,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.6356
2026-06-30,gtaa,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|SPY:0.2000|VNQ:0.2000,1.1408
2026-06-30,ivy,offensive,DBC:0.2000|EFA:0.2000|IEF:0.2000|VNQ:0.2000|VTI:0.2000,1.1387
2026-06-30,faa,offensive,EEM:0.3333|SPY:0.3333|VNQ:0.3333,0.5025
2026-06-30,eaa,offensive,EEM:0.2677|SPY:0.2958|VNQ:0.4364,0.5013
2026-06-30,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.9679
2026-07-01,daa,offensive,IWM:0.5000|QQQ:0.5000,2.2647
2026-07-01,vaa,offensive,EEM:1.0000,1.1261
2026-07-01,paa,offensive,IWM:0.8333|SHY:0.1667,2.2612
2026-07-01,baa_g12,offensive,IWM:1.0000,2.2612
2026-07-01,baa_g4,offensive,EEM:1.0000,1.1171
2026-07-01,gem,offensive,SPY:1.0000,0.2241
2026-07-01,haa,offensive,EEM:1.0000,1.1246
2026-07-01,permanent,offensive,BIL:0.2500|GLD:0.2500|SPY:0.2500|TLT:0.2500,0.8897
2026-07-01,all_weather,offensive,DBC:0.0750|GLD:0.0750|IEF:0.1500|SPY:0.3000|TLT:0.4000,0.8902
2026-07-01,golden_butterfly,offensive,GLD:0.2000|SHY:0.2000|SPY:0.2000|TLT:0.2000|VBR:0.2000,1.6665
2026-07-01,gtaa,offensive,DBC:0.2500|EFA:0.2500|SPY:0.2500|VNQ:0.2500,1.3398
2026-07-01,ivy,offensive,DBC:0.2500|EFA:0.2500|VNQ:0.2500|VTI:0.2500,1.3377
2026-07-01,faa,offensive,AGG:0.3333|SPY:0.3333|VNQ:0.3333,0.3352
2026-07-01,eaa,offensive,EEM:0.1632|SPY:0.2811|VNQ:0.5558,0.3357
2026-07-01,laa,offensive,GLD:0.2500|IEF:0.2500|IWD:0.2500|QQQ:0.2500,1.6107
